ID	Speed	Speed_lead	Distance	Acceleration
1	1.1	0.715039767115702	24.2551094861156	0.244475613150478
2	0.560357912249605	1.69221357419161	32.5495765992421	0.144961318238869
3	2.15933419257408	0.324545294857381	41.9346084784522	-0.338362501254458
4	0.348178778231519	0.956571138530026	56.2748954652194	0.47597982694248
5	1.51278079574098	2.36320761139673	15.3958020300596	-0.20019793612625
6	0.799851507506296	0.512015954148374	25.9529849770509	0.0432002306726249
7	3.47522616440287	1.26493467266786	34.2591370627844	-1.07904469432345
8	0.237209784063796	3.72829315098136	44.1974594559572	0.539956729984802
9	1.28739508700532	0.184363600525687	60.7439114430905	0.379061564523144
10	0.674714101403277	0.790126363968349	18.3000196255145	0.291317610953676
11	2.67101016236068	1.87834861564138	27.6055588153959	-0.0514921427881773
12	0.453012128913273	0.387089783145276	36.030331331304	0.575305603815299
13	1.79335217314034	1.05008850913779	46.6786698524193	-0.150392538170976
14	0.939882412332833	2.69416951369801	66.4820049287505	0.625609404695827
15	5.10097003281526	0.576764887526495	20.5311761023369	-1.55217523769165
16	0.170772727127427	1.39031365632439	29.2414877104272	0.375974151017375
17	1.18972548131161	4.67118960535514	37.8834637482975	0.0990045003217486
18	0.616422926243906	0.25903465759832	49.4448875299476	0.968398936793648
19	2.39104842416062	0.870307210531838	74.5875566671822	0.391004066193285
20	0.40064481614851	2.09790856927714	22.4706265764166	0.618023428798439
21	1.64470369788343	0.449117991220663	30.8830816890909	-0.510734740584545
22	0.867715025794444	1.15228382128809	39.8420353766398	-0.285705062801686
23	4.10958100110397	3.1258897875532	52.5933241218911	-0.498644015929364
24	0.294433909363255	0.644182868890306	88.6575280822393	0.672639429606341
25	1.39446703587065	1.53140061536849	11.0782102614988	-0.341943937388306
26	0.735694825491757	6.56311764659539	24.6000313745914	0.215314880697401
27	3.02013142621439	0.116380840722511	32.8874635434426	-0.323017212998126
28	0.506054159243876	0.739557964856098	42.3722204924884	0.201786285396808
29	1.9629380227192	1.75110837621722	57.0947876285949	-0.130651631070914
30	1.01704134189514	0.345567106739352	16.0732513233426	-0.220471521226168
31	7.08544051707464	0.986873351898697	26.2860782007559	-2.30261659691222
32	0.12763705963139	2.46492127746819	34.6078290079517	0.153605272518514
33	1.14394894710738	0.533350914622606	44.6744230220472	0.137237741536657
34	0.588140842007406	1.30518337026613	61.7679477645946	0.364517413474264
35	2.27010154346476	3.99054713281792	18.7810960586995	-0.084533476109787
36	0.374484304580355	0.211071507319615	27.933297154333	0.278392975048569
37	1.57686716481255	0.81624151545343	36.3937069651699	-0.378813231130981
38	0.833284415416419	1.947322516056	47.2065440586588	-0.296919097274734
39	3.76282098860043	0.407742210730789	67.8580567163686	-1.22272744470577
40	0.266471773064579	1.08311001703419	20.9364111163672	0.565765518024967
